id_cas,id_pobocka,id_tovar,id_zamestnanec,pocet_kusov,dostupnost_tovaru
923,9,120,34,3,nedostupne
487,9,273,117,4,na ceste
601,6,347,277,6,na ceste
39,3,369,160,2,na objednavku
959,2,260,47,2,na objednavku
629,3,383,6,1,skladom
683,1,208,110,12,na objednavku
646,11,81,253,6,nedostupne
925,4,365,172,4,nedostupne
746,7,350,239,1,nedostupne
112,6,78,59,4,nedostupne
979,3,93,40,5,skladom
169,6,231,127,3,na ceste
889,4,37,92,13,na ceste
42,6,150,45,14,na objednavku
580,2,231,19,3,nedostupne
572,12,86,113,3,nedostupne
682,5,243,210,2,skladom
906,2,11,22,2,na ceste
82,11,368,39,3,nedostupne
980,12,149,113,5,na ecste
434,6,67,31,1,skladom
920,4,360,206,3,na ceste
466,10,190,196,3,koldsam
630,1,123,103,2,na ceste
262,6,3,118,4,nedostupne
420,3,18,245,1,na ceste
115,2,443,58,6,skladom
959,8,263,210,2,nedostupne
61,9,381,216,13,na objednavku
246,6,327,101,10,skladom
520,2,2,240,9,tesudpeonn
27,1,316,196,1,na ceste
251,2,384,50,1,na objednavku
68,9,193,96,12,na ceste
775,10,352,86,4,skladom
293,6,64,40,10,na ceste
863,9,265,111,3,skladom
921,3,417,20,1,nedostupne
667,4,66,257,4,skladom
100,11,405,62,3,na objednavku
450,6,270,201,1,na ceste
117,6,51,173,10,na objednavku
328,11,185,173,10,na ceste
692,9,196,262,1,skladom
643,11,128,277,1,nedostupne
572,12,255,132,3,skladom
150,11,308,117,1,nedostupne
10,3,353,266,13,na objednavku
461,8,396,152,2,na objednavku
602,11,251,22,3,na objednavku
891,11,421,150,3,nedostupne
287,10,281,78,2,na ceste
755,12,418,42,1,skladom
583,10,291,85,2,na ceste
779,3,305,246,3,skladom
943,9,263,241,2,nedostupne
123,12,364,142,14,na objednavku
436,7,274,83,14,skladom
475,3,423,154,3,na ceste
607,9,352,104,4,na ceste
555,8,67,216,3,nedostupne
909,2,81,62,1,skladom
729,8,227,60,7,nedostupne
928,10,358,152,4,nedostupne
632,11,294,118,9,na ceste
160,12,222,59,14,skladom
230,11,450,281,1,skladom
719,6,34,50,7,na objednavku
373,9,16,106,1,skladom
11,5,252,77,1,skladom
80,2,234,250,2,nedostupne
192,4,374,234,9,na objednavku
29,8,26,167,9,skladom
260,2,121,106,4,nedostupne
957,4,354,157,3,skladom
5,2,355,123,11,skladom
66,11,323,106,4,ab vkjednonau
416,6,283,225,11,skladom
324,12,184,216,4,na objednavku
778,4,263,183,3,skladom
85,6,309,84,1,na objednavku
965,10,121,124,3,nedostupne
495,11,259,146,3,na ceste
563,3,79,142,4,na objednavku
317,11,419,113,2,nedostupne
348,6,10,84,2,nedostupne
310,11,325,80,1,skladom
613,8,246,12,5,na objednavku
467,1,412,62,5,nedostupne
124,4,130,5,3,na objednavku
827,12,327,164,12,na objednavku
561,9,282,225,3,na objednavku
371,11,230,51,5,na ceste
599,12,182,242,8,na objednavku
115,11,107,121,7,na objednavku
866,6,16,273,3,nedostupne
114,9,228,128,4,na objednavku
232,1,109,50,3,na ceste
564,11,153,257,4,na objednavku
378,4,209,223,3,ndetposeun
123,9,243,162,6,na objednavku
341,1,58,186,4,na ceste
58,11,115,115,13,na ceste
981,8,15,141,12,na ceste
393,4,432,149,12,nedostupne
129,6,117,230,5,nedostupne
788,8,430,113,2,na ceste
436,10,439,212,2,na ceste
54,11,334,73,2,nedostupne
228,4,326,174,4,na objednavku
548,7,193,158,1,nedostupne
183,2,356,1,3,na ceste
336,4,338,156,3,na objednavku
433,2,364,85,3,na objednavku
351,7,434,119,3,skladom
808,8,417,139,1,na objednavku
817,1,247,127,4,na objednavku
586,4,385,113,3,na ceste
662,7,122,190,6,skladom
314,8,238,102,1,na ceste
40,5,403,263,4,skladom
579,2,358,272,12,na ceste
247,7,373,245,2,satne ce
527,9,103,16,1,skladom
841,1,125,223,3,skladom
59,8,25,13,11,na ceste
499,9,364,90,2,skladom
972,1,161,155,5,na ceste
345,8,187,41,4,na objednavku
881,2,336,28,4,na objednavku
774,10,87,215,1,na objednavku
169,10,82,253,1,na ceste
245,7,341,81,15,skladom
9,7,129,173,3,na objednavku
891,10,339,73,7,nedostupne
628,5,131,162,13,na objednavku
183,6,23,71,4,nedostupne
594,10,146,72,1,t naecse
218,6,63,28,2,skladom
52,11,400,221,2,na ceste
714,10,422,224,14,na objednavku
805,7,297,188,3,na objednavku
902,9,203,210,1,skladom
355,1,279,16,6,na ceste
364,2,268,58,3,na objednavku
832,11,66,271,14,na ceste
448,2,229,220,6,skladom
921,3,294,39,2,skladom
492,3,276,273,10,na objednavku
241,12,325,19,2,nedostupne
201,5,30,31,1,mosadlk
34,2,308,60,2,skladom
476,12,350,2,13,na objednavku
180,5,269,181,14,oskmlad
405,10,181,150,3,nedostupne
401,7,301,223,2,na objednavku
31,12,293,142,4,nedostupne
357,6,170,196,6,na objednavku
71,5,80,214,4,skladom
377,11,373,108,10,na ceste
970,8,229,255,1,nedostupne
169,3,89,14,3,nedostupne
425,12,102,236,1,na ceste
856,1,300,37,1,na objednavku
741,6,145,192,6,na ceste
100,9,288,232,4,na ceste
264,2,100,63,12,nedostupne
16,6,329,267,2,nedostupne
991,3,309,223,4,skladom
921,5,331,66,5,skladom
67,8,336,231,13,na ceste
792,2,290,283,15,nedostupne
60,5,141,53,12,nedostupne
891,2,186,20,1,na objednavku
974,8,420,114,11,na objednavku
264,12,106,271,4,na ceste
39,3,418,227,2,na ceste
679,11,72,98,10,na ceste
688,4,387,92,2,na ceste
932,8,80,121,4,nedostupne
734,7,412,105,2,na ceste
176,4,186,106,4,na objednavku
430,7,304,204,3,nedostupne
67,10,362,144,1,na ceste
987,9,127,140,5,na objednavku
840,4,346,58,5,na objednavku
674,7,210,266,2,skladom
319,8,145,129,5,nedostupne
410,2,168,4,3,nedostupne
921,3,108,93,3,na objednavku
698,2,335,161,6,nedostupne
943,11,431,6,8,na ceste
604,12,413,233,3,skladom
39,2,406,118,3,nedostupne
295,6,68,253,3,na ceste
196,3,347,15,1,skladom
51,8,139,229,1,skladom
448,5,75,113,1,na objednavku
268,12,353,13,1,na ceste
893,2,141,278,1,na objednavku
647,10,349,58,1,na ceste
21,4,211,179,10,skladom
998,1,416,71,3,nedostupne
586,4,407,218,4,dtsnneouep
211,10,269,184,12,na ceste
296,4,69,183,4,na ceste
162,6,378,144,2,nedostupne
754,10,316,108,11,skladom
51,8,381,253,8,na objednavku
386,1,319,93,2,skladom
167,8,430,99,4,na ceste
650,1,121,90,1, navbkjeonuad
670,7,436,41,1,nedostupne
548,4,434,22,11,na objednavku
437,5,271,159,14,na ceste
127,6,93,281,4,skladom
273,4,297,59,3,skladom
718,12,194,220,3,skladom
661,8,141,229,5,na ceste
112,9,284,233,1,skladom
420,10,272,105,3,nedostupne
483,1,252,273,1,skladom
338,11,200,129,1,nedostupne
323,12,67,170,2,skladom
754,10,279,49,2,nedostupne
747,3,330,237,2,na objednavku
972,10,280,278,1,skladom
970,11,33,129,2,skladom
467,9,282,140,3,na ceste
835,2,67,283,5,skladom
689,1,371,251,10,skladom
515,6,328,239,9,na ceste
106,2,48,262,2,na objednavku
252,12,338,27,6,skladom
271,7,202,94,3,na ceste
224,11,286,263,3,na objednavku
259,12,353,140,2,skladom
125,1,275,90,5,na ceste
546,12,176,170,2,nedostupne
545,5,145,178,3,na objednavku
424,4,57,103,6,na objednavku
592,9,430,133,4,na objednavku
948,11,50,207,1,skladom
625,1,48,88,4,skladom
359,7,382,191,2,aects en
381,6,66,240,2,na objednavku
725,7,395,25,3,skladom
560,5,135,104,4,na objednavku
194,12,91,1,8,skladom
181,11,214,138,2,nedostupne
795,1,324,206,3,na ceste
872,4,202,186,13,skladom
45,12,179,38,4,na ceste
639,4,254,216,8,nedostupne
948,10,270,94,4,na objednavku
518,2,130,228,1,nedostupne
327,5,184,56,1,na objednavku
642,12,24,72,4,na objednavku
507,2,252,229,1,skladom
141,4,227,193,11,nedostupne
68,2,42,267,8,skladom
538,7,387,103,1,skladom
888,7,432,183,3,nedostupne
151,11,404,233,3,na ceste
919,6,127,276,13,na ceste
354,7,341,37,3,skladom
563,6,447,220,4,skladom
596,10,98,131,1,nedostupne
361,1,182,272,3,na ceste
382,2,6,277,8,na objednavku
669,7,217,278,3,skladom
608,7,241,203,2,eentpnsodu
45,11,105,193,4,nedostupne
104,10,346,262,3,na objednavku
829,2,136,170,1,nedostupne
421,5,410,39,2,na ceste
400,7,319,278,4,na objednavku
708,5,26,72,5,na ceste
774,10,291,165,4,skladom
386,10,293,161,8,na ceste
611,10,88,157,12,nedostupne
826,5,295,79,4,nedostupne
251,5,206,6,3,na ceste
642,4,325,133,6,na ceste
543,6,61,121,5,asenec t
182,10,169,248,14,nedostupne
540,3,100,176,2,na ceste
373,3,54,136,3,na ceste
123,8,226,40,5,na objednavku
645,2,178,56,3,nedostupne
387,8,343,107,1,skladom
47,3,155,103,4,nedostupne
543,7,403,229,2,nedostupne
960,12,80,226,1,skladom
940,4,157,226,6,losdmak
159,5,336,24,15,na ceste
330,1,416,130,3,na ceste
647,12,183,248,5,skladom
175,5,138,252,2,na ceste
146,8,362,49,1,na objednavku
282,2,327,107,13,na objednavku
555,2,16,22,2,na ceste
373,5,286,234,2,nedostupne
315,5,147,221,10,okdveanjn uba
121,6,273,208,4,skladom
585,9,11,258,2,na objednavku
119,7,22,217,11,nestace 
320,5,409,140,5,na ceste
397,1,205,261,2,na objednavku
973,8,287,234,3,nedostupne
364,9,390,217,13,na ceste
994,7,35,194,13,nedostupne
438,8,29,240,3,na objednavku
779,9,404,282,2,na objednavku
490,4,203,147,3,skladom
307,4,21,279,14,na ceste
126,10,63,10,4,nedostupne
173,8,355,43,4,na objednavku
601,11,376,19,2,skladom
110,9,316,224,1,na ceste
629,11,14,129,2,vejunkod baan
579,1,87,277,1,na ceste
315,1,329,140,4,skladom
551,7,229,19,12,skladom
335,11,200,126,1,skladom
63,10,149,277,2,na objednavku
639,3,43,248,2,na objednavku
710,6,188,111,1,skladom
11,11,246,60,2,na ceste
714,6,257,54,1,nedostupne
369,6,385,154,2,na ceste
29,9,116,26,3,na objednavku
781,11,345,30,12,na objednavku
30,7,155,54,1,na objednavku
838,2,391,252,5,na ceste
471,3,146,268,1,na ceste
374,9,292,218,6,nedostupne
714,1,323,184,3,na objednavku
68,7,427,129,6,na ceste
250,4,173,194,4,na ceste
467,8,57,223,3,nedostupne
437,12,339,220,1,c tanees
884,7,225,122,6,na objednavku
499,12,37,31,7,na ceste
860,2,96,75,4,na objednavku
722,2,7,257,4,na ceste
360,7,176,200,7,nedostupne
174,5,161,77,4,stdopeunen
180,4,341,147,8,na objednavku
552,12,404,128,2,skladom
474,9,158,142,3,nnseouepdt
18,3,285,1,6,na objednavku
213,8,6,9,4,na objednavku
777,6,207,280,2,na ceste
56,8,82,197,3,nedostupne
4,5,37,138,4,nedostupne
678,2,241,82,8,skladom
90,6,312,83,13,na ceste
749,6,364,103,4,na objednavku
630,10,109,226,3,nedostupne
616,2,274,75,4,na ceste
666,8,260,110,6,skladom
772,10,43,281,3,na ceste
876,2,345,115,6,nedostupne
320,8,281,153,4,na ceste
804,3,92,276,6,nedostupne
336,3,383,203,10,skladom
216,7,193,116,1,skladom
686,2,429,187,2,na ceste
466,9,218,60,4,na ceste
72,7,255,41,11,na ceste
952,3,25,278,8,na ceste
464,6,50,73,1,skladom
388,7,410,222,3,skladom
802,1,122,17,3,na objednavku
235,5,328,265,4,na objednavku
238,3,214,235,7,na ceste
958,6,437,35,10,skladom
876,1,302,34,1,skladom
480,8,268,129,2,na objednavku
418,9,48,201,3,skladom
679,4,348,151,4,skladom
124,8,357,28,3,nedostupne
902,10,232,106,4,nedostupne
951,3,396,277,6,skladom
326,1,250,103,3,n seeact
833,1,41,262,3,na objednavku
579,2,238,144,2,skladom
734,1,443,225,2,na objednavku
777,12,304,163,7,nedostupne
67,3,10,238,11,nedostupne
141,12,284,209,4,na objednavku
337,10,216,55,1,na objednavku
358,8,87,31,15,mlkoads
71,8,183,60,2,nedostupne
251,1,221,159,1,na ceste
366,4,332,172,4,na ceste
420,9,40,197,2,ees actn
808,8,389,157,7,atn csee
712,9,417,72,3,na objednavku
368,11,370,223,4,nedostupne
344,1,272,189,6,na ceste
642,2,372,38,5,skladom
177,12,336,277,5,skladom
120,6,18,202,4,nedostupne
58,2,41,65,1,nedostupne
95,4,326,114,1,skladom
860,4,324,22,2,na objednavku
320,5,184,119,4,nedostupne
966,11,86,262,13,na ceste
807,11,54,251,3,na ceste
364,9,194,268,3,nedostupne
402,5,320,218,3,na objednavku
215,6,359,153,13,na ceste
419,3,389,8,1,nedostupne
178,2,272,179,2,na ceste
831,5,58,138,3,odamkls
625,3,272,141,4,nedostupne
494,7,30,79,6,skladom
283,7,222,161,1,na objednavku
427,12,277,136,3,na ceste
928,10,109,196,10,nedostupne
861,10,370,97,1,nedostupne
851,12,402,158,13,na objednavku
128,7,271,150,13,na ceste
784,2,328,212,4,odmksla
632,2,201,244,3,na objednavku
263,12,349,187,5,na objednavku
567,4,254,69,4,na objednavku
186,5,113,99,3,nedostupne
785,2,315,208,5,skladom
275,12,231,272,1,na ceste
24,9,42,25,4,na objednavku
669,7,168,262,2,na objednavku
628,11,395,28,4,nedostupne
428,5,195,39,5,nedostupne
146,8,8,272,1,nedostupne
118,10,369,197,2,nedostupne
985,1,40,91,3,na ceste
141,10,370,106,9,skladom
467,9,413,67,3,nedostupne
548,3,121,135,1,nedostupne
122,11,166,246,1,nedostupne
612,1,240,42,2,nedostupne
36,5,189,30,5,nedostupne
913,6,18,40,2,na objednavku
770,2,182,166,3,skladom
19,7,128,126,1,dlkmsao
380,7,131,246,2,na objednavku
483,8,295,268,4,skladom
568,10,381,92,2,skladom
907,8,56,52,1,na ceste
79,5,22,19,11,nedostupne
528,12,283,186,3,nedostupne
378,2,12,151,2,nedostupne
396,6,435,181,1,na ceste
683,5,149,162,12,udtesnpoen
21,7,311,283,4,skladom
225,11,324,164,5,skladom
895,6,446,117,13,na ceste
441,3,143,87,4,skladom
748,1,328,279,11,na ceste
556,2,124,28,14,skladom
375,5,175,281,4,na objednavku
468,10,292,92,4,nedostupne
173,11,232,84,4,nedostupne
598,5,383,244,2,na ceste
867,7,318,87,1,skladom
486,3,11,28,12,na objednavku
524,4,400,222,4,na objednavku
490,8,398,55,6,nedostupne
538,8,280,166,3,na ceste
574,8,372,103,3,skladom
432,1,250,210,10,na ceste
738,9,9,64,1,nedostupne
771,3,243,142,5,na objednavku
284,11,12,116,12,skladom
269,10,376,99,13,na objednavku
621,6,74,221,3,na objednavku
51,5,353,104,3,na objednavku
69,4,235,103,12,nedostupne
711,4,113,192,1,skladom
222,2,185,39,2,na ceste
353,7,387,226,4,skladom
535,7,330,234,2,skladom
848,5,267,90,15,na objednavku
834,10,89,244,8,na ceste
793,12,105,223,4,e anects
664,7,160,212,3,na objednavku
227,5,412,165,3,na ceste
129,11,57,110,8,skladom
146,4,10,5,2,skladom
527,7,402,230,1,na ceste
635,2,246,9,13,na ceste
950,6,225,161,5,na ceste
64,9,401,244,2,eac tens
841,7,263,179,3,nedostupne
815,9,124,211,6,na objednavku
117,3,131,228,5,skladom
922,1,176,116,2,skladom
534,5,50,36,10,na ceste
623,10,253,268,4,na objednavku
316,12,170,99,3,na ceste
19,6,437,94,12,na objednavku
980,3,136,85,1,na ceste
518,11,184,1,11,skladom
958,4,309,244,1,na objednavku
474,11,353,176,5,nedostupne
273,4,325,125,4,na objednavku
904,2,271,98,6,nedostupne
48,6,235,22,3,nedostupne
516,5,434,137,1,nedostupne
413,5,298,32,4,na objednavku
606,4,83,253,11,skladom
642,10,194,226,1,nedostupne
399,12,170,6,12,neesoutpnd
988,5,144,186,1,skladom
258,3,225,245,1,skladom
196,2,126,176,2,skladom
8,11,380,281,4,skladom
764,5,443,223,3,na ceste
765,6,337,185,2,skladom
293,5,209,119,9,nedostupne
828,6,28,158,5,nedostupne
91,1,344,96,2,na ceste
785,12,210,36,10,na objednavku
99,9,377,117,3,skladom
996,2,87,118,1,na ceste
471,10,426,115,4,skladom
387,9,235,17,4,na ceste
26,12,269,101,2,skladom
582,9,147,268,7,na ceste
945,1,77,208,10,mdoaslk
997,11,360,266,1,skladom
950,11,34,39,2,na objednavku
38,2,197,61,1,na ceste
856,7,51,58,2,nedostupne
952,12,73,105,4,na ceste
50,4,92,165,3,skladom
89,11,432,94,4,na ceste
572,1,8,223,4,skladom
45,5,53,273,4,skladom
488,8,100,199,3,ece atns
864,4,55,171,1,nedostupne
417,7,246,28,5,nedostupne
403,6,234,203,10,nedostupne
446,2,176,222,1,na objednavku
494,10,273,233,9,skladom
231,4,51,139,2,nedostupne
352,9,449,254,4,nedostupne
470,11,380,176,1,na ceste
620,5,323,122,6,skladom
356,5,345,94,8,na objednavku
103,10,445,53,1,na ceste
550,3,205,75,1,nedostupne
226,1,213,31,2,na objednavku
170,7,131,241,12,na ceste
541,3,239,146,15,nedostupne
441,10,2,54,1,na objednavku
801,10,337,204,4,na objednavku
576,12,17,20,1,skladom
331,11,79,179,1,skladom
50,3,371,140,4,lskadmo
593,7,176,11,2,senpuendot
896,9,293,93,3,skladom
805,3,68,246,4,na ceste
2,3,53,45,5,na objednavku
710,8,92,229,1,skladom
65,5,413,202,1,na ceste
854,7,393,109,2,na objednavku
562,4,17,82,2,nedostupne
470,2,319,248,1,nedostupne
432,4,212,241,6,skladom
729,3,28,235,1,na ceste
755,11,77,69,6,na objednavku
846,7,4,238,13,skladom
299,5,232,269,6,na ceste
711,8,289,238,2,na objednavku
536,3,104,258,4,na ceste
868,6,411,161,1,nedostupne
855,12,351,54,4,na ceste
171,9,427,177,1,na objednavku
699,7,426,118,4,na objednavku
815,1,22,243,3,na objednavku
380,1,432,21,2,nedostupne
38,12,97,85,3,na ceste
148,9,394,108,4, eatcsen
580,6,280,226,7,skladom
81,7,236,280,2,na ceste
980,5,257,266,1,skladom
76,9,223,204,14,na objednavku
45,2,306,76,12,nedostupne
161,9,434,71,6,na ceste
715,10,408,240,1,skladom
18,5,136,239,2,na ceste
742,10,117,105,8,na ceste
389,9,405,139,2,na objednavku
647,12,381,75,2,na objednavku
788,8,398,2,1,skladom
666,12,423,48,3,skladom
648,5,137,74,15,na ceste
205,10,19,77,15,nedostupne
917,9,380,175,3,na objednavku
364,5,225,102,3,na ceste
877,9,197,127,6,nedostupne
74,3,347,244,6,nedostupne
636,8,40,173,4,na objednavku
469,8,367,15,1,na objednavku
229,8,245,193,13,netae sc
314,11,415,87,1,nedostupne
898,5,56,10,2,skladom
306,2,420,197,1,nedostupne
255,8,256,27,4,skladom
780,2,323,36,4,na ceste
201,5,431,54,2,nedostupne
50,7,1,195,2,na objednavku
223,4,114,202,7,na ceste
846,9,40,38,12,skladom
884,9,425,78,13,na ceste
507,2,260,23,10,skladom
10,1,120,189,8,na ceste
455,5,360,143,13,na ceste
97,8,92,187,11,na objednavku
175,10,188,283,6,nedostupne
324,1,126,236,6,na ceste
165,9,159,58,1,na objednavku
380,10,421,280,2,na ceste
988,4,166,272,5,na ceste
60,12,308,155,11,skladom
155,7,423,220,6,na objednavku
742,1,431,164,7,na ceste
762,9,361,254,7,na objednavku
80,1,47,151,10,etasc en
4,3,115,49,2,mokdals
118,9,298,93,3,na ceste
672,12,160,70,1,nedostupne
594,2,324,163,1,na objednavku
34,2,192,8,4,nedostupne
113,9,285,14,6,skladom
197,10,113,165,3,na ceste
154,8,286,57,6,nedostupne
294,4,344,253,10,na ceste
679,12,263,146,5,na ceste
89,2,419,28,11,na ceste
76,1,166,110,1,na objednavku
423,8,246,148,6,na ceste
546,9,312,259,4,na objednavku
851,2,55,258,3,nedostupne
15,9,396,79,12,nedostupne
912,9,74,167,6,nedostupne
510,12,72,106,1,na ceste
823,8,256,70,11,na ceste
517,10,288,78,4,na objednavku
337,12,306,129,10,skladom
818,8,401,277,2,na objednavku
828,3,31,52,1,aoeuvn abjnkd
53,12,366,108,4,nedostupne
910,5,340,41,4,na objednavku
846,12,209,72,6,skladom
827,1,384,258,2,nedostupne
434,2,24,239,3,na objednavku
257,9,373,133,2,na ceste
119,6,370,71,1,nedostupne
215,3,55,191,3,slokdam
410,1,76,205,1,na objednavku
421,7,371,155,1,na ceste
523,2,335,123,1,nedostupne
284,9,96,133,1,na objednavku
542,7,151,130,1,na objednavku
420,8,78,110,3,na ceste
390,5,37,83,4,nedostupne
438,10,401,33,4,na ceste
429,3,121,193,4,na ceste
834,10,19,109,11,sadomkl
466,11,181,7,4,skladom
415,3,112,199,2,na objednavku
518,1,216,45,3,na ceste
582,12,329,10,2,sectea n
510,6,77,257,2,na ceste
108,2,78,12,3,na objednavku
958,2,94,20,2,na objednavku
69,8,411,106,7,na objednavku
149,7,451,157,15,na objednavku
352,6,84,126,4,na ceste
548,10,225,60,4,nedostupne
715,11,245,31,1,nedostupne
504,1,381,244,4,na objednavku
862,2,383,30,2,nedostupne
506,10,10,3,12,na objednavku
41,5,90,12,5,nedostupne
618,9,32,169,12,na objednavku
572,1,55,119,5,na ceste
162,8,189,252,2,na ceste
327,1,407,158,1,na ceste
877,11,135,251,1,na objednavku
661,8,39,193,1,na objednavku
774,3,310,168,2,na ceste
557,3,433,240,1,nedostupne
233,11,274,10,1,na ceste
317,4,42,133,1,pdoetnenus
604,10,81,127,2,na objednavku
588,9,229,53,2,skladom
832,11,447,274,1,skladom
82,8,341,64,3,na objednavku
896,3,213,82,3,tnospeduen
466,1,346,136,5,skladom
720,2,304,124,1,nedostupne
940,5,295,108,1,nedostupne
911,5,388,84,1,na ceste
672,1,73,108,3,na ceste
221,6,225,228,3,na ceste
985,12,39,88,11,na ceste
158,1,423,46,1,na ceste
177,6,325,283,4,nedostupne
396,8,404,188,1,na objednavku
983,2,278,62,1,skladom
327,2,198,103,4,na objednavku
203,6,219,259,2,nedostupne
351,3,92,282,3,na objednavku
488,11,203,160,10,nedostupne
230,11,439,210,5,na ceste
472,1,82,256,4,nedostupne
654,12,256,12,8,na objednavku
388,10,227,111,13,v ebjoanaundk
537,3,321,75,4,skladom
605,6,449,163,4,nedostupne
172,4,45,163,12,nedostupne
708,6,96,50,1,na ceste
757,9,5,268,4,na objednavku
867,3,203,210,6,na ceste
107,8,447,196,2,nedostupne
527,9,87,162,10,na ceste
352,8,255,253,2,na ceste
50,5,389,163,1,nedostupne
762,12,132,57,4,nedostupne
690,8,447,103,2,skladom
212,10,352,262,2,skladom
715,2,396,79,6,nedostupne
673,3,98,195,13,skladom
855,9,395,76,12,skladom
748,2,273,142,5,na objednavku
902,4,92,33,11,na objednavku
337,6,189,170,13,na objednavku
88,10,336,124,11,na objednavku
993,6,231,168,4,na objednavku
160,12,2,121,3,skladom
182,7,200,252,2,na objednavku
760,11,374,94,1,nedostupne
465,12,98,264,4,na objednavku
773,11,442,225,2,na objednavku
30,12,178,156,2,skladom
301,10,222,131,12,nedostupne
685,5,172,160,1,na objednavku
912,5,331,220,3,na ceste
903,11,92,144,1,na ceste
476,10,207,146,4,skladom
388,7,361,175,1,na objednavku
176,4,100,136,4,skladom
243,7,365,141,1,na ceste
261,9,3,201,1,na objednavku
76,1,140,86,4,na objednavku
342,6,389,186,3,na objednavku
818,2,402,18,12,ajdae uvobnkn
210,11,434,258,2,na objednavku
879,9,343,193,3,na objednavku
283,2,333,175,3,nedostupne
685,9,205,165,3,na ceste
743,10,358,25,4,skladom
442,6,19,56,9,na ceste
796,9,357,7,4,na objednavku
118,11,184,73,3,na ceste
290,4,244,181,4,na objednavku
669,10,415,205,3,skladom
948,7,103,124,9,skladom
335,4,424,86,4,na ceste
664,8,314,182,3,skladom
856,6,441,229,5,nedostupne
597,1,282,61,2,na ceste
335,1,16,120,4,odavnujbkean 
90,1,328,231,11,skladom
130,11,89,6,4,nedostupne
274,12,151,195,11,skladom
676,8,258,74,1,na ceste
837,8,431,94,13,nedostupne
297,9,33,143,1,nedostupne
842,10,191,279,1,na objednavku
929,9,386,186,1,na ceste
243,3,269,55,3,na ceste
755,11,293,256,2,nedostupne
321,3,362,12,3,nedostupne
412,8,400,182,1,na objednavku
46,3,288,234,1,skladom
742,1,85,138,4,na objednavku
879,3,325,74,4,na objednavku
785,5,27,171,7,na ceste
964,2,117,73,1,na ceste
841,12,409,133,4,na objednavku
370,9,15,128,3,na objednavku
194,10,253,283,12,nedostupne
288,6,115,78,1,nedostupne
315,10,262,127,4,na objednavku
715,2,364,131,2,nedostupne
545,7,205,263,2,nedostupne
802,3,173,165,15,nedostupne
779,3,237,180,2,na ceste
43,9,333,169,4,na objednavku
170,10,213,46,2,cstnea e
20,12,201,116,6,na objednavku
400,12,177,267,14,nedostupne
331,1,389,194,3,na objednavku
537,4,397,234,3,nedostupne
456,12,323,14,4,na ceste
326,11,341,220,5,na objednavku
887,11,113,224,2,nedostupne
970,3,423,34,3,na objednavku
316,1,49,68,1,nedostupne
583,2,108,16,11,skladom
491,1,65,194,4,nkjouan avebd
360,9,298,81,13,skladom
420,3,35,81,2,na objednavku
115,10,66,161,9,na objednavku
143,8,24,28,3,na objednavku
432,7,54,208,12,na objednavku
440,4,59,187,3,nedostupne
210,3,310,48,2,skladom
278,1,159,196,4,nedostupne
263,1,167,189,8,skladom
46,3,434,14,1,nedostupne
480,11,329,135,1,skladom
114,7,92,40,2,skladom
88,8,106,129,7,na ceste
135,1,187,135,2,njkvebdnao au
927,9,363,151,6,na ceste
554,7,84,199,12,na ceste
993,2,382,283,3,djnko uvanbea
236,4,45,152,4,na objednavku
541,1,257,9,5,nedostupne
993,9,174,90,6,na objednavku
809,1,232,43,3,nedostupne
878,2,111,178,3,na ceste
933,12,214,278,4,skladom
696,1,85,12,11,nedostupne
396,12,327,96,3,nedostupne
796,1,64,241,6,maoskdl
659,10,392,36,4,skladom
254,9,89,116,10,na objednavku
295,6,74,151,4,na ceste
574,4,336,233,2,odmskla
389,4,307,17,1,skladom
172,7,263,114,2,skladom
582,5,166,82,4,na ceste
494,7,421,111,3,nedostupne
67,7,65,87,4,skladom
89,6,384,176,4,na objednavku
483,4,151,19,2,na objednavku
232,9,28,26,3,na objednavku
396,3,209,120,2,skladom
264,8,43,80,1,skladom
526,4,41,20,3,na ceste
699,3,450,252,4,na ceste
281,6,195,276,1,aenjnkbdu voa
314,12,351,214,4,nedostupne
594,12,366,156,10,o nanajkbudev
180,3,421,103,1,na ceste
975,11,200,196,5,na objednavku
646,8,363,263,1,skladom
510,7,111,168,1,na objednavku
96,8,310,15,2,nedostupne
550,8,265,267,2,skladom
156,7,122,269,10,skladom
444,11,329,96,6,nedostupne
396,7,295,250,2,nedostupne
464,4,301,266,2,na objednavku
451,6,287,99,4,nedostupne
737,4,346,273,9,nedostupne
226,7,402,31,4,skladom
192,9,37,258,5,skladom
774,9,49,102,1,ksmoadl
548,2,121,122,4,moaslkd
3,2,447,273,1,nedostupne
912,3,266,194,4,nedostupne
769,8,438,53,13,na objednavku
774,7,434,42,1,skladom
583,6,149,214,11,na objednavku
287,9,320,116,10,oeaabnnudjk v
497,8,66,136,4,na objednavku
819,8,86,270,1,na objednavku
774,1,335,224,4,na objednavku
109,10,197,148,1,nedostupne
675,10,231,259,4,skladom
790,1,362,214,4,na ceste
292,3,435,230,5,skladom
470,7,433,165,4,na objednavku
640,11,344,195,1,na ceste
523,6,33,278,13,nedostupne
191,2,299,105,4,na objednavku
455,2,430,235,6,nedostupne
244,12,345,174,4,skladom
880,12,399,31,1,na objednavku
726,9,403,212,13,na objednavku
263,9,151,42,1,na objednavku
870,3,154,192,2,skladom
332,4,2,211,9,nedostupne
384,8,447,129,1,skladom
100,1,440,106,11,na ceste
920,1,182,262,9,na ceste
