id_faktura,id_zamestnanec,id_tovar,id_zakaznik,id_cas,id_pobocka,suma,naklady,vybavenie,poznamka,prevzatie,platba,stav_objednavky
810,53,374,424,779,12,2.9998132028,638.9984576963,1,cursus vestibulum. Mauris magna. Duis dignissim,osobny_odber,zaplatena,Pripravuje sa
1419,52,372,34,191,7,60.8090054709,165.6545442995,1,diam. Proin dolor.,kurier,zaplatena,Prijata
1548,65,1,1,947,3,62.2314437293,36.3750869315,1,egestas rhoncus. Proin nisl,kurier,zaplatena,Vybavena
952,153,418,68,919,8,16.1174642853,364.1814137343,1,"enim, sit amet ornare",kurier,zaplatena,Odoslana
432,12,265,493,785,8,20.6457718275,331.2809920404,1,sit amet ultricies sem,osobny_odber,nezaplatena,Prijata
550,52,82,9,226,6,16.4580258541,331.0885594692,1,metus vitae velit,dobierka,nezaplatena,Odoslana
1073,171,82,289,937,4,25.6785827223,472.6719517261,1,"et magnis dis parturient montes, nascetur",osobny_odber,nezaplatena,Odoslana
932,277,270,152,713,3,511.3415680826,39.4083841564,1,"sed, est. Nunc",osobny_odber,zaplatena,Vybavena
714,17,407,319,795,7,34.9657815415,56.7409892986,0,Suspendisse commodo tincidunt nibh.,kurier,zaplatena,Vybavena
1524,85,313,379,871,8,40.4167632572,691.6410592385,1,"dapibus id, blandit",osobny_odber,nezaplatena,Zrusena
718,61,435,23,920,4,34.232155839,40.3276929818,1,sapien imperdiet ornare. In faucibus.,osobny_odber,zaplatena,Prijata
813,54,178,369,681,10,112.8816059791,89.6389701404,0,ante. Maecenas mi,dobierka,zaplatena,Odoslana
979,125,8,526,875,10,24.0974691696,448.3052667696,1,"sit amet luctus vulputate, nisi sem",dobierka,nezaplatena,Zrusena
917,59,126,483,38,4,153.7611279637,8.7670150353,0,arcu. Sed eu nibh,osobny_odber,zaplatena,Odoslana
511,132,381,486,521,11,77.0571511239,336.4836644847,0,"et magnis dis parturient montes, nascetur",dobierka,zaplatena,Prijata
540,29,274,223,76,4,90.6414876226,81.3875393802,0,mus. Aenean eget magna.,kurier,zaplatena,Prijata
548,205,48,490,440,10,32.6424633618,55.5130600138,1,eget massa. Suspendisse eleifend.,kurier,nezaplatena,Zrusena
1955,63,226,213,665,10,270.3923359513,467.7791045979,0,Nulla semper tellus id nunc,dobierka,zaplatena,Prijata
725,277,147,6,451,9,287.6939522102,450.0610277988,1,"eleifend vitae, erat.",dobierka,zaplatena,Vybavena
1738,137,446,205,225,5,49.9018662143,380.486206105,0,et libero. Proin mi.,kurier,zaplatena,Vybavena
346,237,105,107,426,9,564.7363611497,89.2291923892,0,metus. Aenean sed pede,dobierka,zaplatena,Zrusena
20,23,392,73,46,12,922.8321379051,54.7281049239,0,sed tortor. Integer aliquam adipiscing,osobny_odber,nezaplatena,Zrusena
330,224,282,297,269,3,92.5477331504,39.4083841564,1,"dis parturient montes, nascetur",kurier,zaplatena,Vybavena
161,68,208,175,837,4,153.00778253,718.2233460713,0,"gravida non, sollicitudin a, malesuada",kurier,nezaplatena,Pripravuje sa
1288,113,339,109,627,3,10.7704391703,81.3588904962,1,sed libero. Proin sed,osobny_odber,nezaplatena,Prijata
1980,47,205,229,508,8,984.0266271494,81.5773388604,1,"purus sapien, gravida",dobierka,zaplatena,Vybavena
863,81,362,96,336,12,760.5163240805,89.393886812,1,"sit amet, consectetuer adipiscing elit. Aliquam",kurier,nezaplatena,Prijata
1673,259,217,272,97,9,307.5871816836,674.674830772,1,"mauris, rhoncus id, mollis nec, cursus",dobierka,zaplatena,Prijata
1416,271,304,471,370,4,75.9413576685,684.4646916725,0,Aliquam gravida mauris,kurier,nezaplatena,Zrusena
259,42,231,241,563,11,3.9886487648,153.9029672742,1,enim commodo hendrerit. Donec,dobierka,nezaplatena,Vybavena
832,120,151,247,329,11,783.0261248164,271.7125257477,0,natoque penatibus et magnis dis,osobny_odber,zaplatena,Odoslana
244,222,149,210,943,3,984.0266271494,171.0769177414,1,felis. Nulla tempor augue ac,kurier,nezaplatena,Odoslana
813,113,402,272,832,9,18.2978160214,52.886071899,1,Etiam gravida molestie arcu. Sed,kurier,zaplatena,Prijata
739,179,131,232,365,1,890.6611744314,636.076360289,0,ornare lectus justo eu arcu. Morbi,dobierka,nezaplatena,Prijata
110,59,180,114,815,2,970.5735589378,301.2079975102,0,neque non quam.,dobierka,zaplatena,Odoslana
1977,243,88,137,9,6,724.4508070871,414.9045095779,0,varius. Nam porttitor scelerisque,dobierka,nezaplatena,Zrusena
1265,204,401,147,984,5,47.4313987419,32.193641765,0,Nunc mauris. Morbi non sapien,osobny_odber,nezaplatena,Prijata
1289,129,325,342,328,9,10.0096547976,677.2338312585,0,"lorem, luctus ut,",osobny_odber,zaplatena,Vybavena
1632,160,226,69,397,8,0.6742699072,20.1786380354,0,eget massa. Suspendisse eleifend.,kurier,zaplatena,Vybavena
125,179,352,151,419,12,775.5693960935,467.7791045979,1,eros. Proin ultrices.,osobny_odber,zaplatena,Odoslana
1584,38,111,353,857,8,379.8663909547,135.9531572554,1,sapien imperdiet ornare. In faucibus.,dobierka,nezaplatena,Vybavena
766,29,269,400,85,2,722.4382441491,2.5957853068,1,metus. Aenean sed pede,osobny_odber,nezaplatena,Prijata
1512,114,143,501,184,4,99.3780076504,467.7791045979,1,quis arcu vel quam dignissim,osobny_odber,zaplatena,Pripravuje sa
1391,203,358,259,568,11,248.2803198509,721.7735535465,0,volutpat nunc sit,osobny_odber,nezaplatena,Prijata
234,204,6,463,936,2,542.6142900251,11.7631677724,0,"mollis non, cursus non, egestas a,",osobny_odber,nezaplatena,Odoslana
1978,37,393,512,907,5,25.2769873943,546.7063662596,1,feugiat metus sit,osobny_odber,nezaplatena,Odoslana
747,87,350,132,593,1,106.8670665845,47.1183137549,0,dolor. Donec fringilla. Donec,kurier,zaplatena,Odoslana
694,195,202,166,810,2,281.4808338881,331.0885594692,0,Vivamus sit amet risus.,osobny_odber,zaplatena,Odoslana
1688,114,337,54,862,1,899.620951619,515.2497156523,1,"gravida non, sollicitudin a, malesuada",kurier,nezaplatena,Pripravuje sa
1198,202,147,206,56,8,367.876177188,68.6955695646,1,"velit in aliquet lobortis,",kurier,zaplatena,Pripravuje sa
1903,46,185,321,660,11,484.5452336594,10.452440707,0,sapien. Nunc pulvinar arcu,osobny_odber,zaplatena,Pripravuje sa
311,278,105,87,663,6,122.9034457356,39.2697088374,0,varius. Nam porttitor scelerisque,dobierka,zaplatena,Pripravuje sa
1307,204,103,174,444,8,46.3880590629,86.244164072,0,"eget, volutpat ornare,",osobny_odber,nezaplatena,Vybavena
601,172,47,8,453,12,60.4141536169,57.3277440621,0,"enim, condimentum eget,",kurier,zaplatena,Prijata
1168,102,221,402,795,10,90.6414876226,728.5827124491,1,nec metus facilisis lorem tristique aliquet.,dobierka,nezaplatena,Odoslana
828,70,19,392,900,12,25.6785827223,49.166957885,0,fermentum convallis ligula. Donec,kurier,zaplatena,Prijata
1120,198,148,216,398,9,15.1418210007,21.4660867956,0,nec tempus mauris erat eget,osobny_odber,nezaplatena,Zrusena
198,279,293,252,737,1,140.3971682303,2.6998318825,1,libero. Proin sed turpis nec,dobierka,nezaplatena,Pripravuje sa
994,277,346,452,572,6,89.0897799283,6.9604812143,0,"Sed pharetra, felis eget varius ultrices,",dobierka,nezaplatena,Odoslana
399,34,2,92,192,1,979.6744119376,26.849528267,0,feugiat. Sed nec,osobny_odber,zaplatena,Prijata
979,26,285,222,702,4,43.6330098193,565.6191827729,1,"congue, elit sed consequat auctor, nunc",osobny_odber,nezaplatena,Pripravuje sa
50,103,88,378,72,12,420.6193881109,161.9123560376,0,eget lacus. Mauris non dui nec,osobny_odber,zaplatena,Prijata
1349,104,448,403,763,9,293.9067431726,497.0126925968,0,eu elit. Nulla facilisi. Sed neque.,osobny_odber,nezaplatena,Odoslana
1391,190,299,95,705,1,697.6188318804,47.1183137549,1,Donec fringilla. Donec,osobny_odber,zaplatena,Vybavena
413,48,285,35,539,1,507.3543507606,46.8016773462,0,ornare egestas ligula. Nullam,dobierka,zaplatena,Prijata
183,119,204,240,340,3,54.6299532056,75.3660762403,0,In tincidunt congue,osobny_odber,zaplatena,Prijata
1058,269,170,219,715,10,173.4088235535,50.3629450779,0,massa rutrum magna. Cras convallis convallis,osobny_odber,nezaplatena,Vybavena
585,22,68,241,909,3,96.1937933229,881.7069707438,1,morbi tristique senectus et,dobierka,nezaplatena,Vybavena
1301,211,166,300,630,11,29.2131357826,282.1415084414,1,"odio a purus. Duis elementum, dui",osobny_odber,zaplatena,Vybavena
338,87,149,339,958,11,859.5734476112,165.6545442995,1,"Sed diam lorem,",kurier,nezaplatena,Odoslana
1093,142,104,411,606,12,28.0056554358,374.0647491999,1,"enim, condimentum eget,",dobierka,nezaplatena,Pripravuje sa
1921,44,378,431,441,4,281.4808338881,453.5587959923,0,mus. Aenean eget magna.,kurier,nezaplatena,Pripravuje sa
1476,58,304,229,28,8,0.6742699072,36.3355898112,1,Praesent eu dui. Cum sociis natoque,kurier,nezaplatena,Vybavena
736,104,77,452,351,8,330.512016546,101.5934453812,1,et libero. Proin mi. Aliquam gravida,dobierka,nezaplatena,Zrusena
1200,146,425,268,888,5,7.6014905237,650.1944197342,0,nisl. Quisque fringilla euismod enim. Etiam,osobny_odber,zaplatena,Zrusena
1052,124,383,281,289,8,650.2907397226,195.0478620362,1,sapien imperdiet ornare. In faucibus.,osobny_odber,zaplatena,Zrusena
1743,61,406,371,854,5,8.3705388475,684.4646916725,1,ac mi eleifend egestas.,osobny_odber,nezaplatena,Vybavena
1698,67,3,430,586,2,20.7827703562,707.3192976415,1,Donec vitae erat,kurier,nezaplatena,Prijata
1809,159,240,296,859,7,810.8557322994,810.280580353,0,et magnis dis,kurier,zaplatena,Zrusena
933,32,438,33,927,4,69.9919220526,74.2080827057,1,"pretium et, rutrum",dobierka,zaplatena,Pripravuje sa
974,230,442,84,807,6,694.0063042566,30.8089402551,1,"consequat auctor, nunc nulla vulputate",kurier,nezaplatena,Zrusena
1420,147,62,116,360,4,40.5850596726,138.3850151673,0,consequat dolor vitae,osobny_odber,zaplatena,Zrusena
1927,21,5,10,115,6,33.3814722952,36.3355898112,1,"venenatis vel, faucibus id, libero.",kurier,zaplatena,Vybavena
1281,178,265,51,850,10,687.68761307,86.678084638,0,"ligula elit, pretium",kurier,nezaplatena,Pripravuje sa
1040,135,29,285,498,10,760.5163240805,25.2050898923,0,varius. Nam porttitor scelerisque neque.,dobierka,zaplatena,Vybavena
748,113,154,172,310,1,22.7567390073,85.7847579522,0,"ligula elit, pretium",osobny_odber,zaplatena,Prijata
983,162,331,365,198,10,19.6661611088,826.8211803865,0,mus. Aenean eget magna.,dobierka,nezaplatena,Vybavena
1537,50,55,482,916,11,375.1268237829,400.6514294073,0,"mauris. Integer sem elit,",osobny_odber,nezaplatena,Zrusena
303,34,322,222,194,10,72.2375011072,63.2102636201,1,Cras sed leo.,kurier,nezaplatena,Prijata
1716,281,186,479,340,3,22.4207089283,536.1854944378,1,In ornare sagittis,osobny_odber,nezaplatena,Pripravuje sa
1206,276,374,196,199,11,367.876177188,58.2641235134,0,Cum sociis natoque penatibus et magnis,osobny_odber,zaplatena,Prijata
1164,21,432,493,93,2,76.6740688588,253.3327504992,1,ultrices posuere cubilia Curae;,osobny_odber,zaplatena,Zrusena
508,32,88,329,725,9,56.1291869264,64.5775346691,1,vitae aliquam eros,dobierka,zaplatena,Pripravuje sa
1541,128,49,13,770,6,30.7381911669,13.6276389007,0,fermentum convallis ligula.,osobny_odber,zaplatena,Zrusena
462,160,129,510,528,12,14.0703565907,74.5753813488,1,Cras eu tellus,kurier,zaplatena,Vybavena
1063,272,437,45,192,8,10.0096547976,665.0918004569,0,quis arcu vel quam dignissim,osobny_odber,nezaplatena,Vybavena
134,126,75,206,743,4,547.0151128247,471.984001575,1,"dis parturient montes, nascetur",kurier,nezaplatena,Vybavena
386,152,402,369,395,1,21.9566834625,8.6578910379,0,"nibh enim, gravida",osobny_odber,zaplatena,Odoslana
117,156,342,467,292,6,833.4714383818,728.5827124491,1,Sed auctor odio,osobny_odber,zaplatena,Vybavena
812,1,291,451,897,6,723.0555941351,750.1242945436,1,nec metus facilisis lorem tristique aliquet.,dobierka,nezaplatena,Vybavena
15,56,111,196,563,2,313.4905649349,47.3047051532,0,"blandit viverra. Donec tempus, lorem fringilla",osobny_odber,zaplatena,Prijata
1930,222,11,119,19,6,691.4978493005,76.7169193458,1,sed orci lobortis augue scelerisque mollis.,kurier,zaplatena,Pripravuje sa
170,10,399,172,393,2,3.6443051882,157.331111189,1,ridiculus mus. Donec,osobny_odber,zaplatena,Odoslana
211,37,266,435,96,10,30.8412582148,44.6290689753,0,facilisis lorem tristique aliquet. Phasellus fermentum,osobny_odber,zaplatena,Vybavena
1655,4,227,171,586,2,334.3166918494,36.4659925271,0,"vulputate dui, nec tempus",dobierka,zaplatena,Zrusena
502,48,337,280,599,10,193.5602440499,49.166957885,0,Donec fringilla. Donec,osobny_odber,zaplatena,Prijata
356,283,300,242,252,9,956.031142734,53.0831142655,1,Curabitur egestas nunc,dobierka,nezaplatena,Zrusena
869,83,233,261,274,2,56.7646272015,195.0478620362,1,quis arcu vel quam dignissim,kurier,nezaplatena,Prijata
1870,44,266,280,847,7,25.5561052356,137.707004277,0,suscipit nonummy. Fusce,kurier,nezaplatena,Prijata
376,213,209,374,507,10,96.3089829311,9.0086893179,0,Nullam vitae diam. Proin dolor. Nulla,dobierka,zaplatena,Zrusena
991,106,214,208,527,8,3.9886487648,57.3277440621,0,libero. Proin sed turpis nec,kurier,zaplatena,Odoslana
1851,242,31,248,49,2,748.4782622196,589.4554323982,1,commodo tincidunt nibh. Phasellus,kurier,zaplatena,Vybavena
925,190,112,285,646,11,8.5398045368,71.6362515371,0,"congue, elit sed consequat auctor, nunc",osobny_odber,nezaplatena,Odoslana
1570,16,208,204,931,5,898.3000800945,10.8130822331,0,Aenean euismod mauris eu elit.,kurier,nezaplatena,Zrusena
1414,180,143,240,130,8,572.4996840581,30.0433250656,0,arcu et pede.,osobny_odber,nezaplatena,Odoslana
594,128,253,275,279,1,855.5172630586,36.3355898112,1,Curabitur vel lectus. Cum sociis natoque,kurier,zaplatena,Odoslana
1206,124,53,412,48,1,43.7471608166,717.2420402057,0,"risus. Donec nibh enim, gravida",kurier,nezaplatena,Vybavena
1251,139,133,178,440,2,478.2307096757,50.7847651932,0,"at auctor ullamcorper, nisl",dobierka,nezaplatena,Odoslana
1580,45,320,289,199,11,49.587854417,717.2420402057,1,"orci, in consequat",osobny_odber,nezaplatena,Prijata
1990,231,67,59,114,7,823.722618632,652.3921413347,0,lacus. Ut nec urna,dobierka,nezaplatena,Zrusena
842,77,108,127,903,2,81.5856204368,30.5151058082,1,ornare lectus justo eu arcu. Morbi,osobny_odber,zaplatena,Prijata
199,73,419,229,711,5,798.0259400792,859.0104851872,1,"rhoncus. Nullam velit dui,",kurier,zaplatena,Vybavena
1965,96,255,255,661,8,809.5363471657,301.2079975102,0,et magnis dis,dobierka,nezaplatena,Prijata
759,29,105,189,127,2,217.567903921,584.0735808481,0,"eu, euismod ac, fermentum",kurier,nezaplatena,Zrusena
1278,151,408,148,166,7,62.2314437293,23.000494712,1,purus ac tellus. Suspendisse sed dolor.,osobny_odber,zaplatena,Odoslana
1080,224,189,293,312,6,993.4981372207,10.9055502573,0,odio. Nam interdum enim,kurier,zaplatena,Prijata
1877,195,272,242,503,10,956.031142734,496.2107116822,0,"Cras lorem lorem, luctus ut, pellentesque",kurier,zaplatena,Odoslana
1880,63,192,36,341,12,179.8064545728,450.0610277988,1,nisi. Mauris nulla. Integer urna. Vivamus,dobierka,nezaplatena,Prijata
139,268,357,110,597,12,833.4714383818,32.6303466735,1,"aliquet, sem ut cursus",dobierka,nezaplatena,Vybavena
149,16,189,411,224,8,328.2366883941,628.1954581384,1,malesuada fames ac turpis egestas. Aliquam,osobny_odber,nezaplatena,Vybavena
326,85,240,228,182,3,628.4657586366,14.30457565,0,"eleifend, nunc risus varius orci,",osobny_odber,zaplatena,Vybavena
1453,261,101,311,441,9,82.4534252286,30.5151058082,0,enim commodo hendrerit. Donec,dobierka,nezaplatena,Pripravuje sa
1409,282,413,320,468,5,805.9592642821,67.8676300216,0,lectus justo eu arcu.,dobierka,nezaplatena,Vybavena
478,270,446,71,754,6,29.7034971882,39.0320670046,1,et pede. Nunc sed,dobierka,zaplatena,Zrusena
1092,169,335,487,243,2,75.9413576685,16.4680344192,1,et magnis dis,kurier,zaplatena,Zrusena
1043,269,94,187,902,2,29.8292902764,9.6933952533,1,"nec, cursus a, enim.",osobny_odber,zaplatena,Vybavena
1011,127,374,16,970,8,99.3780076504,81.3875393802,0,sit amet orci. Ut sagittis lobortis,osobny_odber,nezaplatena,Prijata
1486,194,41,232,379,1,93.7639675569,626.9234724808,0,"non, luctus sit",osobny_odber,zaplatena,Zrusena
158,227,205,99,436,2,691.4978493005,18.7044933205,1,magna. Cras convallis convallis dolor.,osobny_odber,zaplatena,Pripravuje sa
984,280,202,476,566,11,75.5150516517,764.5219114143,1,"et, eros. Proin ultrices.",osobny_odber,nezaplatena,Odoslana
384,98,311,488,616,11,519.7545606643,785.2608357556,1,enim. Curabitur massa. Vestibulum,dobierka,zaplatena,Prijata
1393,101,285,39,58,9,293.9067431726,16.4190212823,1,a mi fringilla mi,kurier,nezaplatena,Prijata
724,173,148,530,410,1,96.3089829311,297.4608148914,0,"venenatis a, magna. Lorem ipsum",kurier,nezaplatena,Vybavena
1627,83,415,349,649,3,90.7695898321,6.8113584397,1,In ornare sagittis,dobierka,nezaplatena,Odoslana
952,173,445,512,545,11,993.4981372207,16.70211541,1,ornare egestas ligula. Nullam,kurier,zaplatena,Odoslana
629,43,451,226,775,3,823.722618632,75.0618375465,0,metus. Aenean sed pede,kurier,zaplatena,Prijata
1239,56,306,321,617,7,899.620951619,75.3660762403,1,interdum feugiat. Sed nec metus,kurier,nezaplatena,Zrusena
1280,169,46,183,31,7,57.902628649,450.0610277988,1,enim. Curabitur massa. Vestibulum,osobny_odber,zaplatena,Zrusena
423,203,248,464,382,3,648.9706453867,69.9393280316,0,"dui. Fusce aliquam,",dobierka,nezaplatena,Zrusena
185,248,436,90,151,4,2.4955276866,82.5206416799,1,"purus sapien, gravida",kurier,nezaplatena,Prijata
1460,58,347,199,349,6,944.0339254215,87.5261350069,0,adipiscing. Mauris molestie pharetra nibh.,kurier,nezaplatena,Odoslana
965,130,372,309,562,9,751.8517812714,536.1854944378,1,"euismod ac, fermentum vel,",dobierka,nezaplatena,Vybavena
1484,184,11,88,463,6,805.4999331944,49.166957885,0,"lectus quis massa. Mauris vestibulum, neque",kurier,zaplatena,Pripravuje sa
713,203,361,33,609,5,24.2719245143,718.2233460713,0,"enim. Suspendisse aliquet,",dobierka,nezaplatena,Pripravuje sa
10,183,174,322,830,1,61.7512811907,567.8966233972,1,"a, magna. Lorem ipsum dolor sit",kurier,nezaplatena,Vybavena
769,268,365,324,966,4,922.8321379051,0.6068429165,0,id ante dictum cursus.,dobierka,zaplatena,Prijata
1116,78,39,165,987,5,984.0266271494,26.7331474693,1,Curabitur dictum. Phasellus,kurier,zaplatena,Prijata
363,273,409,141,734,10,354.1879323311,28.1997246249,0,pharetra. Quisque ac libero nec ligula,osobny_odber,nezaplatena,Odoslana
1056,5,193,137,833,12,670.4363804311,44.6290689753,0,Aliquam erat volutpat. Nulla facilisis.,dobierka,nezaplatena,Prijata
942,184,96,508,758,4,88.5139494203,773.6161028501,0,Curae; Phasellus ornare.,dobierka,nezaplatena,Prijata
383,91,333,302,976,6,11.5399855189,74.3288039044,0,natoque penatibus et,dobierka,zaplatena,Pripravuje sa
319,220,142,219,144,5,90.398767218,881.7069707438,1,Curabitur dictum. Phasellus,kurier,zaplatena,Pripravuje sa
447,161,210,494,504,11,404.6460152604,165.6545442995,0,sociis natoque penatibus et,dobierka,nezaplatena,Vybavena
971,119,332,312,900,8,122.9034457356,74.1246168036,1,"ultrices sit amet, risus. Donec",dobierka,zaplatena,Vybavena
634,1,225,203,509,4,3.1698426697,23.5058978666,0,sapien. Aenean massa. Integer vitae nibh.,kurier,nezaplatena,Vybavena
138,68,217,474,906,3,80.3660070989,72.329406389,1,"eleifend, nunc risus varius orci,",osobny_odber,zaplatena,Vybavena
945,142,63,293,269,7,2.4955276866,74.1246168036,1,"ligula elit, pretium",kurier,zaplatena,Prijata
191,230,95,509,46,11,648.9706453867,773.6161028501,0,cursus purus. Nullam,kurier,zaplatena,Vybavena
612,222,438,311,38,8,87.2079356574,10.7597393403,1,morbi tristique senectus et,dobierka,nezaplatena,Vybavena
1149,44,99,92,900,11,680.2212768234,750.1242945436,0,Nulla semper tellus id nunc,osobny_odber,nezaplatena,Prijata
1117,254,190,67,311,8,206.4486234449,467.7791045979,1,"purus sapien, gravida",dobierka,zaplatena,Zrusena
1186,179,174,80,675,10,79.810035415,110.6235181913,0,arcu. Sed eu,dobierka,zaplatena,Vybavena
1751,123,127,161,748,5,484.5452336594,30.202024919,1,sociosqu ad litora,osobny_odber,nezaplatena,Prijata
1640,57,88,44,100,2,37.3919660226,6.2225188874,0,"et, eros. Proin ultrices.",kurier,zaplatena,Zrusena
1704,86,320,522,724,6,334.3166918494,721.3430284057,1,Ut sagittis lobortis mauris.,kurier,zaplatena,Pripravuje sa
788,211,149,215,294,7,610.4425285012,704.7235123348,1,"enim. Suspendisse aliquet,",dobierka,nezaplatena,Odoslana
1098,187,446,157,690,9,908.825351391,88.6071822513,0,odio vel est tempor bibendum.,kurier,zaplatena,Prijata
353,215,134,291,941,2,80.3660070989,58.2641235134,0,arcu. Curabitur ut odio vel est,kurier,nezaplatena,Zrusena
1544,46,423,476,998,2,707.4712221511,185.8037611004,0,condimentum. Donec at arcu. Vestibulum ante,osobny_odber,nezaplatena,Prijata
541,79,398,412,670,4,41.8236453552,724.9499398749,1,"luctus ut, pellentesque eget, dictum placerat,",dobierka,nezaplatena,Vybavena
371,188,302,301,248,9,7.5681760442,468.9879967365,0,"quis, pede. Suspendisse dui. Fusce",osobny_odber,zaplatena,Vybavena
1693,66,366,2,91,4,37.3919660226,331.2809920404,1,"luctus ut, pellentesque eget, dictum placerat,",osobny_odber,zaplatena,Pripravuje sa
33,144,223,291,189,3,66.8084172066,771.1912760977,1,"vitae semper egestas,",kurier,nezaplatena,Vybavena
1040,107,34,493,687,10,67.9625100456,29.2112969141,0,arcu. Sed et libero.,kurier,nezaplatena,Odoslana
1329,241,276,505,864,3,82.2297852952,12.6697067264,0,"varius et, euismod",osobny_odber,zaplatena,Pripravuje sa
90,129,202,7,602,7,12.1172780637,8.7670150353,1,magna. Suspendisse tristique neque venenatis,dobierka,nezaplatena,Pripravuje sa
1669,247,203,490,598,3,79.1656658519,53.6138173984,1,tincidunt adipiscing. Mauris molestie pharetra,kurier,zaplatena,Prijata
1987,247,214,271,188,1,3.6668144166,61.9581198972,0,"Nam ligula elit,",osobny_odber,zaplatena,Pripravuje sa
724,80,256,237,963,10,809.5363471657,410.5655122083,0,ultrices posuere cubilia Curae;,kurier,zaplatena,Vybavena
117,37,367,320,39,9,70.2336262446,721.7735535465,1,ultrices posuere cubilia Curae;,dobierka,nezaplatena,Vybavena
1580,172,306,85,9,11,98.0628355406,13.002700964,0,vel nisl. Quisque fringilla euismod enim.,dobierka,nezaplatena,Zrusena
59,41,56,475,407,10,40.4167632572,677.2338312585,1,aliquet. Proin velit. Sed,dobierka,zaplatena,Prijata
65,9,232,110,559,9,33.5262449924,38.4847268835,0,Nunc mauris. Morbi non sapien,osobny_odber,zaplatena,Vybavena
307,225,121,411,574,5,321.8688745983,69.9393280316,0,"dui. Fusce aliquam,",dobierka,zaplatena,Pripravuje sa
1399,91,372,146,457,2,34.5073922537,21.6877222527,1,rutrum magna. Cras,osobny_odber,zaplatena,Zrusena
119,283,414,41,611,2,95.8268489689,691.3452442735,0,Vivamus sit amet risus. Donec,kurier,nezaplatena,Prijata
1494,259,297,8,124,3,728.4950469621,142.7341219503,1,"dictum eleifend, nunc risus varius orci,",kurier,zaplatena,Zrusena
1764,152,94,143,134,10,14.5783825312,565.6191827729,0,"placerat, orci lacus vestibulum lorem,",osobny_odber,nezaplatena,Pripravuje sa
328,23,419,416,359,6,96.1438650265,571.937022591,0,Ut sagittis lobortis,kurier,nezaplatena,Odoslana
1017,76,125,53,389,2,580.3974205628,79.6625544783,0,sit amet risus.,osobny_odber,zaplatena,Vybavena
1540,19,307,441,901,2,706.7515114322,76.2695534946,1,"enim, sit amet ornare",osobny_odber,nezaplatena,Pripravuje sa
1162,283,49,301,856,1,650.2907397226,39.2697088374,0,"consequat nec, mollis",kurier,zaplatena,Prijata
1965,108,443,83,107,10,890.6611744314,16.70211541,0,Suspendisse non leo. Vivamus nibh,kurier,nezaplatena,Odoslana
1725,222,402,334,280,6,2.4955276866,30.609405865,0,"sit amet, consectetuer adipiscing elit. Aliquam",kurier,zaplatena,Zrusena
1289,27,58,338,59,10,437.4245875515,741.3503567688,0,"ullamcorper, nisl arcu iaculis",osobny_odber,zaplatena,Prijata
1801,170,327,86,445,9,79.1656658519,519.150704518,0,sociis natoque penatibus et,dobierka,nezaplatena,Vybavena
81,25,123,33,540,3,31.5147173125,58.2589390548,1,"congue a, aliquet",kurier,nezaplatena,Zrusena
254,252,426,131,251,1,126.1037867516,852.1566897165,0,ligula eu enim. Etiam,osobny_odber,nezaplatena,Zrusena
957,27,273,134,163,4,738.9908893965,10.452440707,0,"nibh. Donec est mauris, rhoncus id,",dobierka,nezaplatena,Vybavena
582,46,401,139,142,3,63.0455436651,769.9655367527,0,et netus et malesuada fames,osobny_odber,nezaplatena,Odoslana
56,160,98,97,695,8,82.3126147036,414.9045095779,0,enim. Curabitur massa. Vestibulum,kurier,nezaplatena,Pripravuje sa
1763,148,374,342,872,7,87.2079356574,877.7194387279,0,diam. Proin dolor.,kurier,zaplatena,Prijata
1469,281,123,308,936,9,749.6387008578,161.9123560376,1,pede. Suspendisse dui. Fusce,kurier,nezaplatena,Vybavena
941,221,367,228,926,11,43.7471608166,2.6998318825,0,"torquent per conubia nostra, per inceptos",dobierka,zaplatena,Vybavena
904,54,301,263,844,5,49.9018662143,69.3514360115,0,"dui, nec tempus mauris erat eget",osobny_odber,nezaplatena,Zrusena
991,6,31,101,512,4,29.2131357826,54.6730394242,1,ligula eu enim. Etiam,dobierka,nezaplatena,Prijata
752,58,43,455,958,10,56.4275168814,530.146739725,0,nec tempus mauris erat eget,kurier,zaplatena,Zrusena
1540,190,391,497,203,10,82.3126147036,64.5775346691,1,"aliquet, sem ut cursus luctus,",kurier,nezaplatena,Vybavena
1968,274,210,298,968,7,973.2704898342,161.9123560376,0,neque non quam.,osobny_odber,zaplatena,Zrusena
1485,119,257,497,515,6,379.8663909547,258.9245569892,1,vitae purus gravida sagittis. Duis gravida.,kurier,zaplatena,Odoslana
53,189,150,182,339,12,82.3606853373,337.6141414046,0,"lectus rutrum urna,",kurier,zaplatena,Odoslana
1326,159,132,101,951,8,461.0050106421,721.3430284057,1,amet ante. Vivamus non lorem vitae,dobierka,nezaplatena,Pripravuje sa
1996,112,418,176,16,1,43.6330098193,3.5897838883,1,"aliquet, sem ut cursus",kurier,nezaplatena,Prijata
1823,145,149,369,75,9,44.3148565944,7.7977514919,0,magna. Praesent interdum ligula eu enim.,dobierka,nezaplatena,Vybavena
1962,133,288,163,721,8,330.512016546,769.9655367527,1,aliquam eros turpis non enim. Mauris,osobny_odber,nezaplatena,Vybavena
1612,200,8,290,12,3,65.8202021383,1.0422817804,1,a odio semper cursus.,dobierka,nezaplatena,Prijata
534,180,2,165,33,3,49.587854417,0.6068429165,0,Vivamus sit amet risus.,kurier,zaplatena,Odoslana
